Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA
118.018458028667	5.85353000546431	6.72473989969931	0.498434415436956	-3.40669878696044	6.39032334538101
126.243740740897	7.12346015191758	7.24007622139868	0.00816974840600734	-2.6585355138597	17.5143828977865
137.446946969607	7.93239458626323	8.23182773876026	0.0115459070519	-4.36607778812926	17.0348234276334
120.849072669499	6.09290711016989	7.13423238950965	0.0112655679104375	-3.3988055950095	7.01505925288375
139.206236706054	7.74822290478873	7.98375787615472	0.0221016427605707	-2.44025403109433	12.0190733847417
140.372506649325	9.09226562113409	8.64987295423546	0.0331230529955934	-4.43415952634138	17.6219488521214
159.428225182451	7.86664851910683	8.1129714721265	0.0130371886212985	-2.63358804487997	12.9775688607137
140.309347449249	8.66024741136357	8.62599713885432	0.0203822922602095	-3.09948016251364	13.5837252472029
137.329087305025	8.316281658456	8.15778329589725	0.0119439534905706	-2.4917957719868	15.3792007591294
158.554209788478	8.18882026813798	8.15272654737209	0.0117707460433076	-4.30187644632661	15.7263847064842
125.601045313054	7.8504600833601	7.51505576071205	0.0121274873590082	-3.41993964825154	7.66981007374361
163.464326047584	7.94039219534784	8.15185353960963	0.0125023712883214	-3.28541556571447	16.6459301954684
139.919361210312	6.98285977553655	7.13295382103812	0.0122227969055391	-1.65989247240608	13.6385870904187
200.390416830417	6.56379452776136	6.89264829055014	0.0236094089451142	-3.43513210882335	15.4752751320828
201.88013596745	5.5429796161493	6.75957125242709	0.0184013874856238	-4.32584767360533	14.7203353090406
191.654184838332	5.28736643940634	6.26272295167936	0.013769184043071	-1.47667519389698	11.7793439311752
210.700903223638	5.20159006474046	6.49417018223396	0.0227067804679741	-2.70137469810727	17.516272274458
257.808791921962	5.88662966039193	6.24270433284856	0.0191818860306987	-3.78942566678374	23.693503385641
169.316972290222	7.503364486955	7.10535974884659	0.0166999697043653	-4.4218635175235	11.0707154257652
174.839405357049	5.96512655528024	6.25019955207077	0.0130867768948639	-5.31161490095064	9.46745163271403
201.517256254332	7.31335597508511	6.44150052369466	0.0160097852960613	-7.66003318146827	16.9493023049323
184.751719153133	6.01607220052177	7.31717329239235	0.0156090211708926	-2.34683366263953	9.47638632660127
178.763780447857	5.92454724996968	6.94338043266498	0.0106361256970777	-2.67314816256534	13.6947609270995
190.571029475782	4.85153055051381	6.29499582830609	0.0124165785145097	-2.44925073636144	15.5938468953195
199.337687252709	6.24957785262878	6.93132307946587	0.0127147422869428	-2.83421171231718	16.6207453490905
157.865278301858	5.69335065240892	6.68751146588624	0.189405710531814	-2.43759148641921	11.0267413050043
191.571167488909	5.37642408803371	6.22937822476257	0.231759641831074	-3.25869343502824	17.579679600078
172.983760720358	6.01713382484126	6.59203343885296	0.180244522292679	-2.84893803651271	15.4333113532112
196.925953795317	5.53138989382782	6.91543947311518	0.203362062812381	-0.500561633611502	12.53575024011
175.666298830647	5.14505237090669	6.24653797720246	0.177214153550119	-2.31860719943567	21.2400140510688
184.943850809455	5.36644000188075	6.65664486328327	0.211419412048613	-3.38225606315586	25.3303466736841
168.45045852388	6.20475481952675	6.91279623907587	0.233655897115873	-3.18270167695754	10.0823538671401
134.006368918435	5.55962125273653	6.58283147360782	0.145050352262747	-2.43494560165238	8.63300738011519
169.596807596086	5.18008886681983	6.03573417349483	0.260426263619977	-3.392090548986	12.4146467335987
193.492044803783	5.4136047099741	6.28275095231892	0.283557086250755	-2.43581668912766	14.6542809114715
148.577216943281	5.47549231238487	6.64921811976528	0.206894691483567	-2.29982821825901	7.69953512753774
164.074558241657	5.78291757871341	6.83896824423198	0.245064769852898	-2.40903684763012	9.98117646823801
